"Protein","Count_ABP","Count_Comp","Count_NP","Mean_ABP","Mean_Comp","Mean_NP","Fold_change_ABP_vs_Comp","Fold_change_ABP_vs_NP","Fold_change_Comp_vs_NP","P_value_A_ABP_vs_Comp","P_value_A_ABP_vs_NP","P_value_A_Comp_vs_NP","Flag_A_ABP_vs_Comp","Flag_A_ABP_vs_NP","Flag_A_Comp_vs_NP"
"tr|D3ZFH5|D3ZFH5_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q5VJS5|DAAF4_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P62260|1433E_RAT",3,3,3,0.83183762854174,1.54263162447176,-0.912844401325181,-0.710793995930018,1.74468202986692,2.45547602579694,0.142525583321102,0.00606879068171708,0.00112223738552107,0,1,1
"tr|A0A096MIV5|A0A096MIV5_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P05065|ALDOA_RAT",3,3,3,0.802091671459321,1.77847124339913,-0.686395981760519,-0.976379571939814,1.48848765321984,2.46486722515965,0.0127290791782898,0.0017524488648574,0.000115608375787024,-1,1,1
"sp|P47863|AQP4_RAT",3,3,2,-0.369711915208044,-0.063481567493917,-1.56495232664736,-0.306230347714127,1.19524041143932,1.50147075915344,0.610197729351051,0.116309969346413,0.0629284115561318,0,0,0
"sp|P02091|HBB1_RAT",3,3,3,1.97616423077396,2.3243322879654,0.44897517336594,-0.348168057191449,1.52718905740802,1.87535711459946,0.288644931257339,0.00220979028883157,0.000765166381510263,0,1,1
"sp|P52873|PYC_RAT",3,3,3,1.35803742160979,2.04189354565761,1.39974786254597,-0.683856124047823,-0.0417104409361799,0.642145683111643,0.0321449562725767,0.871088566937862,0.0402735711833341,-1,0,1
"sp|P35213|1433B_RAT",3,3,3,0.692752355085063,0.82582084823934,-1.07787199066813,-0.133068493154277,1.77062434575319,1.90369283890747,0.642533084875224,0.000631183582513967,0.000427249722045243,0,1,1
"sp|P16617|PGK1_RAT",3,3,3,0.858140042474456,1.10033575402641,-0.734734223908987,-0.242195711551956,1.59287426638344,1.8350699779354,0.234894298419026,0.000128820679043827,5.78235821437401e-05,0,1,1
"tr|F1M1Y1|F1M1Y1_RAT",3,3,3,0.892620055439279,0.913498911455961,-1.60006725541872,-0.0208788560166816,2.492687310858,2.51356616687468,0.953098755833747,0.000331841845740758,0.000317031012215432,0,1,1
"tr|F1LMU5|F1LMU5_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1M9V7|F1M9V7_RAT",3,3,1,-2.51516515004142,-1.80430106041495,-3.16237629776103,-0.710864089626468,0.64721114771961,1.35807523734608,0.0928841006846201,0.230013373984279,0.0411870909104339,0,0,1
"sp|P60711|ACTB_RAT",3,3,3,0.137096775502215,0.600245983444634,-1.2074446048057,-0.463149207942419,1.34454138030791,1.80769058825033,0.0380664826744411,0.000253024800553042,4.78470049054617e-05,-1,1,1
"sp|Q9Z340|PARD3_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|D3ZQL7|TPPP_RAT",3,3,3,0.922154344427871,1.08264683620334,-0.714303772910618,-0.160492491775469,1.63645811733849,1.79695060911396,0.662216549352824,0.0033859736425993,0.00213166981289397,0,1,1
"tr|D3ZBN3|D3ZBN3_RAT",3,3,3,0.823354951898266,1.56720641376023,-0.0955067216939835,-0.743851461861964,0.918861673592249,1.66271313545421,0.201753010557318,0.127029964585459,0.018510054993318,0,0,1
"tr|F1MAP6|F1MAP6_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|D3ZZX1|I5P1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZAT7|D3ZAT7_RAT",2,2,1,-2.64253880089809,-1.29042907462238,-3.01349053807357,-1.3521097262757,0.370951737175483,1.72306146345119,0.241221272933706,0.747502902224868,0.228627517192543,0,0,0
"sp|Q99P77|NOG1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P20761|IGG2B_RAT",3,3,3,0.423958809006372,1.05004067926041,-1.88419068777503,-0.626081870254039,2.3081494967814,2.93423136703544,0.112685939333015,0.000477590417030917,0.000127120757812946,0,1,1
"sp|P02770|ALBU_RAT",3,3,3,0.267600513624504,1.09462298423237,-1.48689689738074,-0.827022470607869,1.75449741100524,2.58151988161311,0.0192836549449541,0.000524607726875113,6.13513448428779e-05,-1,1,1
"tr|D3ZGN7|D3ZGN7_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D4A899|D4A899_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZCQ7|D3ZCQ7_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P14882|PCCA_RAT",3,3,3,1.23047457430837,1.97286546325059,1.44656391242859,-0.742390888942214,-0.21608933812022,0.526301550821994,0.140707696991376,0.63898833043836,0.274383239621563,0,0,0
"sp|Q63560|MAP6_RAT",3,3,3,0.218392816445934,-0.232384696212144,-1.19609507658666,0.450777512658078,1.41448789303259,0.963710380374516,0.402992078484229,0.0302410270664567,0.102803252505724,0,1,0
"tr|A0A0G2K3Y3|A0A0G2K3Y3_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P13233|CN37_RAT",3,3,1,1.20840530208802,1.60576270595817,-0.446707533116515,-0.397357403870151,1.65511283520454,2.05247023907469,0.545657090184078,0.124063433062194,0.073675945570554,0,0,0
"tr|A0A0G2K099|A0A0G2K099_RAT",3,3,2,-0.612296736833886,0.505998351481781,-0.817086642716168,-1.11829508831567,0.204789905882282,1.32308499419795,0.00203818182715212,0.380588124770768,0.00158170531399314,-1,0,1
"tr|M0R5J4|M0R5J4_RAT",3,3,3,0.75923639767066,1.26671341680795,-0.679380307648387,-0.507477019137285,1.43861670531905,1.94609372445633,0.0168601391190015,8.78356163114529e-05,1.55058423589584e-05,-1,1,1
"sp|Q4QQT4|2AAB_RAT",3,3,3,-0.0100961052382024,0.374480490842404,-1.70363029192023,-0.384576596080607,1.69353418668203,2.07811078276264,0.508707127615298,0.021294378242988,0.00901091768742703,0,1,1
"sp|P47942|DPYL2_RAT",3,3,3,0.47622408115929,0.837790159450132,-0.801277568574641,-0.361566078290842,1.27750164973393,1.63906772802477,0.277545860457691,0.00556978383511582,0.00164423095270619,0,1,1
"sp|Q62950|DPYL1_RAT",3,3,3,-2.5499156311943,-2.20637232624148,-3.19122758209503,-0.343543304952816,0.641311950900734,0.984855255853549,0.382120930157617,0.128858162325715,0.0354281730654003,0,0,1
"tr|F7FGY2|F7FGY2_RAT",3,3,2,0.190457450361051,0.836642038895286,-1.90785199251002,-0.646184588534234,2.09830944287107,2.7444940314053,0.182988818622012,0.00647360449935921,0.00203663602847067,0,1,1
"sp|P61983|1433G_RAT",3,3,3,1.13805772743994,1.39877064118984,-0.161184292132451,-0.260712913749898,1.29924201957239,1.55995493332229,0.271719576462908,0.00093894067095683,0.000352233104479397,0,1,1
"tr|Q7TP21|Q7TP21_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1M278|F1M278_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q6IFW6|K1C10_RAT",3,3,3,1.06885958080105,2.41161244219823,1.28284079192319,-1.34275286139718,-0.213981211122141,1.12877165027504,0.0132782579196382,0.600096779882635,0.0266887721810487,-1,0,1
"tr|F1LWH7|F1LWH7_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2JZ53|A0A0G2JZ53_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q0V8T6|CTP5A_RAT",3,3,3,1.00676561253887,0.951979027843627,-0.720046723742459,0.0547865846952471,1.72681233628133,1.67202575158609,0.843548550358434,0.000633729451666398,0.000752433997938112,0,1,1
"tr|A0A0G2KA73|A0A0G2KA73_RAT",3,3,2,1.61980802787272,1.34873154875588,-0.235696552372711,0.271076479116846,1.85550458024543,1.58442810112859,0.680411146732859,0.0440936405442943,0.0711779422202873,0,1,0
"tr|D3ZGU4|D3ZGU4_RAT",3,3,3,0.387158518200203,0.414571340187524,-1.03916485781479,-0.0274128219873215,1.426323376015,1.45373619800232,0.931361801016175,0.00342115457184427,0.00311774679324665,0,1,1
"tr|D3ZPE5|D3ZPE5_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q10728|MYPT1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2K8V3|A0A0G2K8V3_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZJ92|D3ZJ92_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZGX8|D3ZGX8_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2JZI2|A0A0G2JZI2_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|Q4KM44|Q4KM44_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P07335|KCRB_RAT",3,3,3,0.633614315643581,1.44226579511995,-1.49382454878949,-0.80865147947637,2.12743886443307,2.93609034390944,0.0184638258176685,0.000151591336309564,2.42206935702961e-05,-1,1,1
"sp|Q62927|CNGA1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|G3V6B9|G3V6B9_RAT",3,3,2,0.669741754537895,0.380536145308751,-0.157753592909316,0.289205609229144,0.827495347447211,0.538289738218067,0.473110978088268,0.103958560164697,0.253160738612771,0,0,0
"sp|Q5XIF6|TBA4A_RAT",3,3,1,-0.476731743845142,1.00377694920545,-1.23827136378586,-1.48050869305059,0.761539619940715,2.2420483129913,0.00525209427738608,0.115003726378998,0.00409568295038515,-1,0,1
"tr|A0A0H2UHM7|A0A0H2UHM7_RAT",3,3,3,-0.141488855803039,0.541845327887116,-1.88343324075067,-0.683334183690155,1.74194438494764,2.42527856863779,0.0217916609522753,0.0002276124390825,3.5083069298919e-05,-1,1,1
"tr|D3Z9Z5|D3Z9Z5_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3Z9D2|D3Z9D2_RAT",3,3,3,1.62242434080039,1.80205318681668,0.883155129329791,-0.179628846016291,0.739269211470601,0.918898057486892,0.636602647432908,0.0865899322977099,0.0438143633409761,0,0,1
"tr|D4A2D3|D4A2D3_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2QC38|A0A0G2QC38_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D4A8C6|D4A8C6_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZEK5|D3ZEK5_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D4A133|D4A133_RAT",3,3,0,0.668986909181973,1.51595539090494,NA,-0.846968481722966,NA,NA,0.111458910536676,NA,NA,0,0,0
"tr|F1LW22|F1LW22_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|A0JPM9|EIF3J_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|M0RD14|M0RD14_RAT",3,3,3,0.558679348147935,0.984336011144965,-0.890805129622936,-0.42565666299703,1.44948447777087,1.8751411407679,0.0487467273769784,0.000155457102429455,3.60842489360898e-05,-1,1,1
"sp|P70501|RBM10_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|O88808|TUB_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZSU6|D3ZSU6_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q63054|ICA69_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZDI4|D3ZDI4_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P97830|UNC4_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|O88989|MDHC_RAT",3,3,3,0.584146491236041,1.00311105059839,-0.591446240027275,-0.418964559362353,1.17559273126332,1.59455729062567,0.122744152270144,0.00236246656405214,0.000482644954949501,0,1,1
"sp|P45953|ACADV_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|O89040|PLCB2_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P37727|RAE1_RAT",2,2,3,2.60350825694774,0.509916656059895,0.411583010804615,2.09359160088784,2.19192524614312,0.0983336452552799,0.216717206412898,0.168155290985035,0.943524043151139,0,0,0
"tr|A0A0G2K918|A0A0G2K918_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1LM47|F1LM47_RAT",3,3,3,-0.180040119981975,0.71121915590028,-0.642381665693266,-0.891259275882255,0.462341545711291,1.35360082159355,0.121401792715075,0.385661814643469,0.0337932439088526,0,0,1
"sp|P69897|TBB5_RAT",3,3,0,0.634144718634528,1.04979035665372,NA,-0.415645638019191,NA,NA,0.23306389701286,NA,NA,0,0,0
"tr|D3Z947|D3Z947_RAT",3,3,3,0.940439667997987,1.57905687645026,0.411164114659663,-0.638617208452277,0.529275553338324,1.1678927617906,0.000909483445349662,0.00238354147450057,3.19154009037818e-05,-1,1,1
"tr|A0A0G2JUG1|A0A0G2JUG1_RAT",3,3,3,0.861681837927938,2.36719137149233,-1.30140590690256,-1.50550953356439,2.1630877448305,3.66859727839489,0.0723054920402259,0.0203593328818439,0.00181899339568454,0,1,1
"sp|P11517|HBB2_RAT",3,3,1,1.04246067786827,1.24354259361668,-0.116890429200815,-0.20108191574841,1.15935110706908,1.36043302281749,0.603533924730825,0.0833946291389633,0.0544837930044819,0,0,0
"sp|P11980|KPYM_RAT",3,3,3,0.713033414425449,1.05985848393244,-1.06554417240507,-0.34682506950699,1.77857758683052,2.12540265633751,0.02012623808898,3.66204509156466e-06,1.28021439734467e-06,-1,1,1
"tr|D3ZYD7|D3ZYD7_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2QC09|A0A0G2QC09_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P82995|HS90A_RAT",3,3,1,-0.388609416470555,0.63664889391584,-0.784524404221439,-1.0252583103864,0.395914987750883,1.42117329813728,0.05237889458745,0.497246592411212,0.0554004950500532,0,0,0
"sp|P15684|AMPN_RAT",3,3,3,-2.92293904819468,-2.15977751514294,-4.53016588723137,-0.763161533051742,1.60722683903669,2.37038837208843,0.0218550356748646,0.000645957165785251,7.54842037629817e-05,-1,1,1
"sp|P63102|1433Z_RAT",3,3,3,0.766915601992905,1.19813820425884,-0.617393705144416,-0.431222602265934,1.38430930713732,1.81553190940326,0.132456778896924,0.0013979091126998,0.000330226118025609,0,1,1
"tr|D3ZTY5|D3ZTY5_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZI38|D3ZI38_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D4AB71|D4AB71_RAT",0,1,1,NA,2.02493108990288,-0.933752402282704,NA,NA,2.95868349218559,NA,NA,NA,0,0,0
"sp|Q8VHF5|CISY_RAT",2,3,2,1.54314745653332,1.50853246244277,0.389884578225177,0.0346149940905471,1.15326287830814,1.1186478842176,0.931174049019949,0.049013991636145,0.0411088181345809,0,1,1
"tr|D3ZXZ1|D3ZXZ1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q5M7V8|TR150_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2K2E4|A0A0G2K2E4_RAT",3,3,3,0.981466587259959,1.10976485632182,-0.594940066743123,-0.128298269061866,1.57640665400308,1.70470492306495,0.511066748269575,0.000137582001402506,8.85541095080169e-05,0,1,1
"tr|F1M9V3|F1M9V3_RAT",3,3,3,1.2853336514264,1.51636460508604,-0.437799048401679,-0.231030953659642,1.72313269982808,1.95416365348772,0.0485115257191304,1.65233614401268e-06,7.84628822328928e-07,-1,1,1
"sp|P56571|ES1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D4A7S9|D4A7S9_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|M0R3Z4|M0R3Z4_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P61765|STXB1_RAT",3,3,1,0.529405557497659,1.20084264022119,-0.992651273576368,-0.671437082723527,1.52205683107403,2.19349391379755,0.107634963257575,0.0295795337168533,0.00881377907742103,0,1,1
"sp|Q4V8I5|AR6P4_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q5RKH1|PRP4B_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1LU70|F1LU70_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2K4F6|A0A0G2K4F6_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|Q0D2L4|Q0D2L4_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q505I5|F133B_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2JZD8|A0A0G2JZD8_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZQ99|D3ZQ99_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P40615|DKC1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q3B8N8|PESC_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZKQ4|D3ZKQ4_RAT",1,1,1,-3.55092197899187,-1.952327804476,-2.31495443139125,-1.59859417451587,-1.23596754760062,0.362626626915254,NA,NA,NA,0,0,0
"tr|D3ZIV1|D3ZIV1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1LXT3|F1LXT3_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1M403|F1M403_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1M453|F1M453_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P15146|MTAP2_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|Q4KLJ3|Q4KLJ3_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|D3ZWZ9|GP107_RAT",3,3,3,0.729584939047195,1.23972860111561,0.267177376590636,-0.510143662068416,0.462407562456558,0.972551224524974,0.323724750249202,0.367518806152052,0.0863310505578055,0,0,0
"tr|A0A0G2JSV6|A0A0G2JSV6_RAT",3,3,3,1.30245751389233,1.65152615842509,-0.252643443626309,-0.34906864453276,1.55510095751864,1.9041696020514,0.315703245614575,0.00277706041408266,0.00098964213906302,0,1,1
"tr|F1M6C2|F1M6C2_RAT",3,3,3,0.112642731341205,0.43642248465586,-1.31237631743803,-0.323779753314655,1.42501904877924,1.74879880209389,0.091696991455539,0.000117386517536032,3.66324773643053e-05,0,1,1
"sp|P10860|DHE3_RAT",3,3,3,-0.21395281785499,-0.194560135713985,-1.737811825805,-0.0193926821410054,1.52385900795001,1.54325169009101,0.939075297150711,0.000769897626964907,0.000719911827611441,0,1,1
"tr|D3ZRN3|D3ZRN3_RAT",3,3,3,0.17674252144841,0.375047131659755,-1.28673278373093,-0.198304610211345,1.46347530517934,1.66177991539068,0.259274800246928,9.33334966804708e-05,4.52917896429275e-05,0,1,1
"sp|Q5I0C3|MCCA_RAT",3,3,3,1.34879012013046,1.59508425466282,1.1186600389641,-0.246294134532361,0.23013008116636,0.476424215698721,0.464826634066086,0.493365906296478,0.181894932140053,0,0,0
"sp|Q63210|GNA12_RAT",3,3,1,-0.536281168724964,0.474660766186446,-1.04623252432947,-1.01094193491141,0.509951355604503,1.52089329051591,0.00463668821371867,0.111128606407636,0.00369884625603937,-1,0,1
"sp|Q3ZAV0|CCD60_RAT",3,3,1,-1.03709398176061,-0.0440503121583963,-1.77897208089967,-0.993043669602214,0.741878099139061,1.73492176874127,0.196424028523669,0.459280021299622,0.128308082754244,0,0,0
"sp|O35179|SH3G2_RAT",3,3,3,0.455812380723151,0.666809290877903,-0.562260934456665,-0.210996910154752,1.01807331517982,1.22907022533457,0.200918943782697,0.00044699053172037,0.000158510307143308,0,1,1
"tr|M0R8B6|M0R8B6_RAT",3,3,3,0.693866682179095,0.634324030672576,-0.751134400763291,0.0595426515065196,1.44500108294239,1.38545843143587,0.89158661474043,0.0136222556683692,0.0162359098866671,0,1,1
"tr|A0A0G2JVI3|A0A0G2JVI3_RAT",3,3,3,0.690554583443343,1.07817234701646,-0.447098994703615,-0.387617763573118,1.13765357814696,1.52527134172008,0.0244070225440615,0.000121977527025259,2.28841818017759e-05,-1,1,1
"tr|M0R6Y8|M0R6Y8_RAT",3,3,3,1.46319596427581,2.80145766865744,-1.08645108727866,-1.33826170438164,2.54964705155446,3.8879087559361,0.0142364086887452,0.00062830862980417,6.06222053454458e-05,-1,1,1
"sp|P42123|LDHB_RAT",3,3,3,0.810923715141672,0.812795633689962,-1.60178526823159,-0.00187191854828983,2.41270898337326,2.41458090192155,0.995697349038294,0.000351201572446321,0.000349717450004061,0,1,1
"sp|Q9ER34|ACON_RAT",3,3,3,0.365404003529036,0.869373098350172,-0.592464164163878,-0.503969094821137,0.957868167692914,1.46183726251405,0.144447371087853,0.0188740281938995,0.00280584461791258,0,1,1
"tr|D4A1K1|D4A1K1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A140UHX6|A0A140UHX6_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|A1A5R8|K1841_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q6P747|HP1B3_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2KB78|A0A0G2KB78_RAT",3,3,1,0.860962767979437,1.18113858603157,0.559562221114898,-0.320175818052137,0.301400546864539,0.621576364916676,0.506086269712571,0.652634772425249,0.373258060784075,0,0,0
"tr|A0A0G2K3T8|A0A0G2K3T8_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2K091|A0A0G2K091_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|P70486|ATRX_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"sp|Q76MT4|ESF1_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZTV2|D3ZTV2_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|G3V953|G3V953_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D4A997|D4A997_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1LXL6|F1LXL6_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D3ZZH7|D3ZZH7_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|B5DFK6|B5DFK6_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2K2M9|A0A0G2K2M9_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2K8I5|A0A0G2K8I5_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|D4A2N0|D4A2N0_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|A0A0G2JYP7|A0A0G2JYP7_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|E9PSR7|E9PSR7_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F7FDF2|F7FDF2_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1LNY6|F1LNY6_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"tr|F1MAQ7|F1MAQ7_RAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
